parque,capacidade,nivel_trafego,dia,data,hora,dia_semana,entradas,saidas,ocupacao,fluxo_total,taxa_fluxo_hora
P002,400,Médio,1,2020-01-01,0,2,296,22,275,318,318.0
P002,400,Médio,1,2020-01-01,1,2,1,2,275,3,3.0
P002,400,Médio,1,2020-01-01,2,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,3,2,1,2,275,3,3.0
P002,400,Médio,1,2020-01-01,4,2,1,2,275,3,3.0
P002,400,Médio,1,2020-01-01,6,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,7,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,8,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,9,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,10,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,11,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,12,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,13,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,14,2,1,2,275,3,3.0
P002,400,Médio,1,2020-01-01,15,2,4,8,275,12,12.0
P002,400,Médio,1,2020-01-01,16,2,4,8,275,12,12.0
P002,400,Médio,1,2020-01-01,17,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,18,2,3,6,275,9,9.0
P002,400,Médio,1,2020-01-01,19,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,20,2,4,8,275,12,12.0
P002,400,Médio,1,2020-01-01,21,2,4,8,275,12,12.0
P002,400,Médio,1,2020-01-01,22,2,2,4,275,6,6.0
P002,400,Médio,1,2020-01-01,23,2,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,0,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,1,3,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,2,3,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,3,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,4,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,5,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,6,3,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,7,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,8,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,9,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,10,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,11,3,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,12,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,13,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,14,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,15,3,4,8,275,12,12.0
P002,400,Médio,2,2020-01-02,16,3,4,8,275,12,12.0
P002,400,Médio,2,2020-01-02,18,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,19,3,3,6,275,9,9.0
P002,400,Médio,2,2020-01-02,20,3,1,2,275,3,3.0
P002,400,Médio,2,2020-01-02,21,3,2,4,275,6,6.0
P002,400,Médio,2,2020-01-02,22,3,4,8,275,12,12.0
P002,400,Médio,2,2020-01-02,23,3,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,0,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,1,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,2,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,4,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,5,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,7,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,8,4,1,2,275,3,3.0
P002,400,Médio,3,2020-01-03,9,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,11,4,1,2,275,3,3.0
P002,400,Médio,3,2020-01-03,12,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,13,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,14,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,15,4,1,2,275,3,3.0
P002,400,Médio,3,2020-01-03,16,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,17,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,18,4,2,4,275,6,6.0
P002,400,Médio,3,2020-01-03,19,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,20,4,1,2,275,3,3.0
P002,400,Médio,3,2020-01-03,21,4,4,8,275,12,12.0
P002,400,Médio,3,2020-01-03,22,4,3,6,275,9,9.0
P002,400,Médio,3,2020-01-03,23,4,3,6,275,9,9.0
P002,400,Médio,4,2020-01-04,0,5,3,6,275,9,9.0
P002,400,Médio,4,2020-01-04,1,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,2,5,1,2,275,3,3.0
P002,400,Médio,4,2020-01-04,3,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,4,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,5,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,6,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,7,5,4,8,275,12,12.0
P002,400,Médio,4,2020-01-04,8,5,5,10,275,15,15.0
P002,400,Médio,4,2020-01-04,9,5,1,2,275,3,3.0
P002,400,Médio,4,2020-01-04,10,5,1,2,275,3,3.0
P002,400,Médio,4,2020-01-04,11,5,1,2,275,3,3.0
P002,400,Médio,4,2020-01-04,12,5,5,10,275,15,15.0
P002,400,Médio,4,2020-01-04,13,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,14,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,16,5,3,6,275,9,9.0
P002,400,Médio,4,2020-01-04,17,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,18,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,19,5,4,8,275,12,12.0
P002,400,Médio,4,2020-01-04,20,5,1,2,275,3,3.0
P002,400,Médio,4,2020-01-04,21,5,2,4,275,6,6.0
P002,400,Médio,4,2020-01-04,22,5,3,6,275,9,9.0
P002,400,Médio,4,2020-01-04,23,5,3,6,275,9,9.0
P002,400,Médio,5,2020-01-05,0,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,1,6,1,2,275,3,3.0
P002,400,Médio,5,2020-01-05,2,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,3,6,5,10,275,15,15.0
P002,400,Médio,5,2020-01-05,4,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,5,6,3,6,275,9,9.0
P002,400,Médio,5,2020-01-05,7,6,4,8,275,12,12.0
P002,400,Médio,5,2020-01-05,8,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,9,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,10,6,4,8,275,12,12.0
P002,400,Médio,5,2020-01-05,11,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,12,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,13,6,1,2,275,3,3.0
P002,400,Médio,5,2020-01-05,14,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,15,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,16,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,17,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,18,6,4,8,275,12,12.0
P002,400,Médio,5,2020-01-05,19,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,20,6,2,4,275,6,6.0
P002,400,Médio,5,2020-01-05,21,6,4,8,275,12,12.0
P002,400,Médio,5,2020-01-05,23,6,3,6,275,9,9.0
P002,400,Médio,6,2020-01-06,0,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,1,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,2,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,3,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,4,0,3,6,275,9,9.0
P002,400,Médio,6,2020-01-06,5,0,4,8,275,12,12.0
P002,400,Médio,6,2020-01-06,6,0,1,2,275,3,3.0
P002,400,Médio,6,2020-01-06,7,0,3,6,275,9,9.0
P002,400,Médio,6,2020-01-06,8,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,9,0,2,4,275,6,6.0
P002,400,Médio,6,2020-01-06,10,0,42,40,254,82,82.0
P002,400,Médio,6,2020-01-06,11,0,12,1,288,13,13.0
P002,400,Médio,6,2020-01-06,12,0,1,8,285,9,9.0
P002,400,Médio,6,2020-01-06,13,0,17,2,292,19,19.0
P002,400,Médio,6,2020-01-06,14,0,0,5,292,5,5.0
P002,400,Médio,6,2020-01-06,15,0,13,4,298,17,17.0
P002,400,Médio,6,2020-01-06,17,0,2,59,246,61,61.0
P002,400,Médio,6,2020-01-06,18,0,1,35,214,36,36.0
P002,400,Médio,6,2020-01-06,19,0,2,76,148,78,78.0
P002,400,Médio,6,2020-01-06,21,0,1,38,102,39,39.0
P002,400,Médio,6,2020-01-06,22,0,1,16,86,17,17.0
P002,400,Médio,6,2020-01-06,23,0,0,2,83,2,2.0
P002,400,Médio,7,2020-01-07,0,1,5,2,85,7,7.0
P002,400,Médio,7,2020-01-07,1,1,0,2,87,2,2.0
P002,400,Médio,7,2020-01-07,2,1,0,2,87,2,2.0
P002,400,Médio,7,2020-01-07,3,1,0,2,87,2,2.0
P002,400,Médio,7,2020-01-07,4,1,1,2,87,3,3.0
P002,400,Médio,7,2020-01-07,6,1,4,0,90,4,4.0
P002,400,Médio,7,2020-01-07,7,1,27,2,111,29,29.0
P002,400,Médio,7,2020-01-07,8,1,25,2,132,27,27.0
P002,400,Médio,7,2020-01-07,9,1,93,6,203,99,99.0
P002,400,Médio,7,2020-01-07,10,1,35,2,252,37,37.0
P002,400,Médio,7,2020-01-07,11,1,28,2,279,30,30.0
P002,400,Médio,7,2020-01-07,12,1,0,4,282,4,4.0
P002,400,Médio,7,2020-01-07,13,1,0,6,278,6,6.0
P002,400,Médio,7,2020-01-07,15,1,18,7,286,25,25.0
P002,400,Médio,7,2020-01-07,16,1,1,26,267,27,27.0
P002,400,Médio,7,2020-01-07,17,1,1,30,249,31,31.0
P002,400,Médio,7,2020-01-07,19,1,3,112,132,115,115.0
P002,400,Médio,7,2020-01-07,20,1,0,25,107,25,25.0
P002,400,Médio,7,2020-01-07,21,1,2,25,76,27,27.0
P002,400,Médio,7,2020-01-07,22,1,0,2,76,2,2.0
P002,400,Médio,7,2020-01-07,23,1,4,2,76,6,6.0
P002,400,Médio,8,2020-01-08,0,2,2,4,78,6,6.0
P002,400,Médio,8,2020-01-08,1,2,2,1,80,3,3.0
P002,400,Médio,8,2020-01-08,2,2,0,2,80,2,2.0
P002,400,Médio,8,2020-01-08,3,2,0,3,80,3,3.0
P002,400,Médio,8,2020-01-08,5,2,0,2,80,2,2.0
P002,400,Médio,8,2020-01-08,6,2,3,1,83,4,4.0
P002,400,Médio,8,2020-01-08,8,2,61,5,140,66,66.0
P002,400,Médio,8,2020-01-08,9,2,61,4,176,65,65.0
P002,400,Médio,8,2020-01-08,10,2,42,2,226,44,44.0
P002,400,Médio,8,2020-01-08,11,2,40,3,268,43,43.0
P002,400,Médio,8,2020-01-08,12,2,18,4,282,22,22.0
P002,400,Médio,8,2020-01-08,13,2,1,4,286,5,5.0
P002,400,Médio,8,2020-01-08,15,2,12,7,292,19,19.0
P002,400,Médio,8,2020-01-08,16,2,0,13,280,13,13.0
P002,400,Médio,8,2020-01-08,18,2,2,71,221,73,73.0
P002,400,Médio,8,2020-01-08,19,2,2,59,162,61,61.0
P002,400,Médio,8,2020-01-08,20,2,0,39,124,39,39.0
P002,400,Médio,8,2020-01-08,21,2,1,23,93,24,24.0
P002,400,Médio,8,2020-01-08,22,2,0,7,84,7,7.0
P002,400,Médio,8,2020-01-08,23,2,3,3,83,6,6.0
P002,400,Médio,9,2020-01-09,0,3,0,2,85,2,2.0
P002,400,Médio,9,2020-01-09,1,3,0,2,85,2,2.0
P002,400,Médio,9,2020-01-09,2,3,0,2,85,2,2.0
P002,400,Médio,9,2020-01-09,3,3,0,2,85,2,2.0
P002,400,Médio,9,2020-01-09,4,3,0,2,85,2,2.0
P002,400,Médio,9,2020-01-09,5,3,1,1,86,2,2.0
P002,400,Médio,9,2020-01-09,6,3,1,2,86,3,3.0
P002,400,Médio,9,2020-01-09,7,3,32,2,103,34,34.0
P002,400,Médio,9,2020-01-09,8,3,34,2,140,36,36.0
P002,400,Médio,9,2020-01-09,9,3,91,7,202,98,98.0
P002,400,Médio,9,2020-01-09,10,3,38,3,263,41,41.0
P002,400,Médio,9,2020-01-09,11,3,32,2,293,34,34.0
P002,400,Médio,9,2020-01-09,12,3,0,2,295,2,2.0
P002,400,Médio,9,2020-01-09,13,3,0,8,287,8,8.0
P002,400,Médio,9,2020-01-09,14,3,18,1,304,19,19.0
P002,400,Médio,9,2020-01-09,15,3,9,1,312,10,10.0
P002,400,Médio,9,2020-01-09,17,3,2,70,258,72,72.0
P002,400,Médio,9,2020-01-09,18,3,2,47,208,49,49.0
P002,400,Médio,9,2020-01-09,19,3,1,34,166,35,35.0
P002,400,Médio,9,2020-01-09,20,3,1,35,132,36,36.0
P002,400,Médio,9,2020-01-09,21,3,0,8,126,8,8.0
P002,400,Médio,9,2020-01-09,22,3,1,25,106,26,26.0
P002,400,Médio,9,2020-01-09,23,3,2,3,99,5,5.0
P002,400,Médio,10,2020-01-10,0,4,4,1,103,5,5.0
P002,400,Médio,10,2020-01-10,1,4,0,1,103,1,1.0
P002,400,Médio,10,2020-01-10,2,4,0,3,103,3,3.0
P002,400,Médio,10,2020-01-10,3,4,0,2,103,2,2.0
P002,400,Médio,10,2020-01-10,4,4,0,2,103,2,2.0
P002,400,Médio,10,2020-01-10,5,4,0,2,103,2,2.0
P002,400,Médio,10,2020-01-10,6,4,9,3,106,12,12.0
P002,400,Médio,10,2020-01-10,8,4,62,6,159,68,68.0
P002,400,Médio,10,2020-01-10,9,4,31,3,183,34,34.0
P002,400,Médio,10,2020-01-10,10,4,120,7,286,127,127.0
P002,400,Médio,10,2020-01-10,11,4,16,1,322,17,17.0
P002,400,Médio,10,2020-01-10,12,4,0,13,310,13,13.0
P002,400,Médio,10,2020-01-10,13,4,15,4,322,19,19.0
P002,400,Médio,10,2020-01-10,14,4,1,1,322,2,2.0
P002,400,Médio,10,2020-01-10,15,4,11,9,327,20,20.0
P002,400,Médio,10,2020-01-10,16,4,1,35,305,36,36.0
P002,400,Médio,10,2020-01-10,17,4,2,61,240,63,63.0
P002,400,Médio,10,2020-01-10,18,4,2,60,194,62,62.0
P002,400,Médio,10,2020-01-10,19,4,0,11,168,11,11.0
P002,400,Médio,10,2020-01-10,20,4,1,36,130,37,37.0
P002,400,Médio,10,2020-01-10,21,4,1,4,126,5,5.0
P002,400,Médio,10,2020-01-10,22,4,1,0,126,1,1.0
P002,400,Médio,10,2020-01-10,23,4,0,12,115,12,12.0
P002,400,Médio,11,2020-01-11,0,5,1,4,114,5,5.0
P002,400,Médio,11,2020-01-11,1,5,0,3,114,3,3.0
P002,400,Médio,11,2020-01-11,2,5,0,1,113,1,1.0
P002,400,Médio,11,2020-01-11,3,5,0,2,113,2,2.0
P002,400,Médio,11,2020-01-11,4,5,0,2,113,2,2.0
P002,400,Médio,11,2020-01-11,5,5,1,0,114,1,1.0
P002,400,Médio,11,2020-01-11,6,5,0,2,114,2,2.0
P002,400,Médio,11,2020-01-11,7,5,0,1,113,1,1.0
P002,400,Médio,11,2020-01-11,8,5,7,2,119,9,9.0
P002,400,Médio,11,2020-01-11,10,5,21,1,138,22,22.0
P002,400,Médio,11,2020-01-11,11,5,11,4,148,15,15.0
P002,400,Médio,11,2020-01-11,12,5,0,4,143,4,4.0
P002,400,Médio,11,2020-01-11,13,5,3,12,134,15,15.0
P002,400,Médio,11,2020-01-11,14,5,4,2,134,6,6.0
P002,400,Médio,11,2020-01-11,15,5,3,5,138,8,8.0
P002,400,Médio,11,2020-01-11,16,5,0,9,130,9,9.0
P002,400,Médio,11,2020-01-11,17,5,0,1,126,1,1.0
P002,400,Médio,11,2020-01-11,18,5,0,9,117,9,9.0
P002,400,Médio,11,2020-01-11,19,5,0,2,116,2,2.0
P002,400,Médio,11,2020-01-11,20,5,15,2,122,17,17.0
P002,400,Médio,11,2020-01-11,21,5,8,1,136,9,9.0
P002,400,Médio,11,2020-01-11,22,5,0,10,128,10,10.0
P002,400,Médio,11,2020-01-11,23,5,1,5,124,6,6.0
P002,400,Médio,12,2020-01-12,0,6,0,3,122,3,3.0
P002,400,Médio,12,2020-01-12,1,6,0,3,120,3,3.0
P002,400,Médio,12,2020-01-12,2,6,1,1,120,2,2.0
P002,400,Médio,12,2020-01-12,3,6,0,2,120,2,2.0
P002,400,Médio,12,2020-01-12,4,6,0,1,120,1,1.0
P002,400,Médio,12,2020-01-12,5,6,0,1,120,1,1.0
P002,400,Médio,12,2020-01-12,6,6,0,2,120,2,2.0
P002,400,Médio,12,2020-01-12,7,6,2,1,122,3,3.0
P002,400,Médio,12,2020-01-12,8,6,1,1,123,2,2.0
P002,400,Médio,12,2020-01-12,9,6,0,8,115,8,8.0
P002,400,Médio,12,2020-01-12,10,6,4,3,116,7,7.0
P002,400,Médio,12,2020-01-12,11,6,2,1,116,3,3.0
P002,400,Médio,12,2020-01-12,12,6,2,1,117,3,3.0
P002,400,Médio,12,2020-01-12,13,6,9,1,126,10,10.0
P002,400,Médio,12,2020-01-12,14,6,2,3,126,5,5.0
P002,400,Médio,12,2020-01-12,15,6,0,1,125,1,1.0
P002,400,Médio,12,2020-01-12,16,6,0,10,116,10,10.0
P002,400,Médio,12,2020-01-12,17,6,0,5,113,5,5.0
P002,400,Médio,12,2020-01-12,18,6,3,2,114,5,5.0
P002,400,Médio,12,2020-01-12,19,6,1,3,114,4,4.0
P002,400,Médio,12,2020-01-12,20,6,4,0,117,4,4.0
P002,400,Médio,12,2020-01-12,21,6,2,0,119,2,2.0
P002,400,Médio,12,2020-01-12,22,6,0,1,119,1,1.0
P002,400,Médio,12,2020-01-12,23,6,8,1,123,9,9.0
P002,400,Médio,13,2020-01-13,0,0,1,1,126,2,2.0
P002,400,Médio,13,2020-01-13,1,0,0,2,127,2,2.0
P002,400,Médio,13,2020-01-13,2,0,0,1,127,1,1.0
P002,400,Médio,13,2020-01-13,4,0,0,3,127,3,3.0
P002,400,Médio,13,2020-01-13,5,0,0,3,127,3,3.0
P002,400,Médio,13,2020-01-13,6,0,6,3,129,9,9.0
P002,400,Médio,13,2020-01-13,7,0,37,3,154,40,40.0
P002,400,Médio,13,2020-01-13,8,0,24,1,187,25,25.0
P002,400,Médio,13,2020-01-13,9,0,83,6,242,89,89.0
P002,400,Médio,13,2020-01-13,10,0,43,2,300,45,45.0
P002,400,Médio,13,2020-01-13,11,0,43,4,338,47,47.0
P002,400,Médio,13,2020-01-13,12,0,0,15,332,15,15.0
P002,400,Médio,13,2020-01-13,13,0,0,4,327,4,4.0
P002,400,Médio,13,2020-01-13,14,0,18,10,340,28,28.0
P002,400,Médio,13,2020-01-13,15,0,2,0,337,2,2.0
P002,400,Médio,13,2020-01-13,16,0,0,1,336,1,1.0
P002,400,Médio,13,2020-01-13,17,0,3,39,313,42,42.0
P002,400,Médio,13,2020-01-13,20,0,4,139,188,143,143.0
P002,400,Médio,13,2020-01-13,21,0,0,19,152,19,19.0
P002,400,Médio,13,2020-01-13,22,0,0,6,143,6,6.0
P002,400,Médio,13,2020-01-13,23,0,0,2,141,2,2.0
P002,400,Médio,14,2020-01-14,0,1,7,1,147,8,8.0
P002,400,Médio,14,2020-01-14,1,1,2,65,84,67,67.0
P002,400,Médio,14,2020-01-14,2,1,0,2,84,2,2.0
P002,400,Médio,14,2020-01-14,3,1,0,2,84,2,2.0
P002,400,Médio,14,2020-01-14,4,1,0,4,84,4,4.0
P002,400,Médio,14,2020-01-14,5,1,0,2,84,2,2.0
P002,400,Médio,14,2020-01-14,6,1,2,4,85,6,6.0
P002,400,Médio,14,2020-01-14,7,1,38,2,119,40,40.0
P002,400,Médio,14,2020-01-14,8,1,26,2,136,28,28.0
P002,400,Médio,14,2020-01-14,9,1,82,6,188,88,88.0
P002,400,Médio,14,2020-01-14,10,1,49,3,255,52,52.0
P002,400,Médio,14,2020-01-14,11,1,22,8,273,30,30.0
P002,400,Médio,14,2020-01-14,12,1,8,1,287,9,9.0
P002,400,Médio,14,2020-01-14,13,1,4,6,283,10,10.0
P002,400,Médio,14,2020-01-14,14,1,3,0,288,3,3.0
P002,400,Médio,14,2020-01-14,15,1,0,11,277,11,11.0
P002,400,Médio,14,2020-01-14,18,1,3,102,178,105,105.0
P002,400,Médio,14,2020-01-14,20,1,2,64,123,66,66.0
P002,400,Médio,14,2020-01-14,21,1,0,15,104,15,15.0
P002,400,Médio,14,2020-01-14,22,1,0,7,97,7,7.0
P002,400,Médio,14,2020-01-14,23,1,3,3,94,6,6.0
P002,400,Médio,15,2020-01-15,0,2,0,5,95,5,5.0
P002,400,Médio,15,2020-01-15,1,2,0,4,93,4,4.0
P002,400,Médio,15,2020-01-15,2,2,0,1,93,1,1.0
P002,400,Médio,15,2020-01-15,3,2,0,4,93,4,4.0
P002,400,Médio,15,2020-01-15,4,2,0,3,93,3,3.0
P002,400,Médio,15,2020-01-15,5,2,0,3,93,3,3.0
P002,400,Médio,15,2020-01-15,6,2,7,3,95,10,10.0
P002,400,Médio,15,2020-01-15,7,2,38,3,134,41,41.0
P002,400,Médio,15,2020-01-15,8,2,30,2,152,32,32.0
P002,400,Médio,15,2020-01-15,9,2,50,5,198,55,55.0
P002,400,Médio,15,2020-01-15,10,2,92,7,273,99,99.0
P002,400,Médio,15,2020-01-15,11,2,17,2,306,19,19.0
P002,400,Médio,15,2020-01-15,13,2,1,0,309,1,1.0
P002,400,Médio,15,2020-01-15,14,2,1,4,308,5,5.0
P002,400,Médio,15,2020-01-15,15,2,7,0,312,7,7.0
P002,400,Médio,15,2020-01-15,16,2,1,27,297,28,28.0
P002,400,Médio,15,2020-01-15,17,2,0,37,267,37,37.0
P002,400,Médio,15,2020-01-15,18,2,1,49,212,50,50.0
P002,400,Médio,15,2020-01-15,19,2,2,47,161,49,49.0
P002,400,Médio,15,2020-01-15,21,2,1,43,118,44,44.0
P002,400,Médio,15,2020-01-15,22,2,0,12,104,12,12.0
P002,400,Médio,15,2020-01-15,23,2,2,3,102,5,5.0
P002,400,Médio,16,2020-01-16,0,3,2,4,102,6,6.0
P002,400,Médio,16,2020-01-16,1,3,0,2,101,2,2.0
P002,400,Médio,16,2020-01-16,2,3,0,5,101,5,5.0
P002,400,Médio,16,2020-01-16,3,3,0,3,101,3,3.0
P002,400,Médio,16,2020-01-16,4,3,0,4,101,4,4.0
P002,400,Médio,16,2020-01-16,5,3,1,1,100,2,2.0
P002,400,Médio,16,2020-01-16,6,3,0,2,100,2,2.0
P002,400,Médio,16,2020-01-16,7,3,33,2,121,35,35.0
P002,400,Médio,16,2020-01-16,8,3,14,9,133,23,23.0
P002,400,Médio,16,2020-01-16,9,3,54,5,163,59,59.0
P002,400,Médio,16,2020-01-16,10,3,55,4,234,59,59.0
P002,400,Médio,16,2020-01-16,11,3,37,3,267,40,40.0
P002,400,Médio,16,2020-01-16,12,3,1,7,269,8,8.0
P002,400,Médio,16,2020-01-16,13,3,1,11,259,12,12.0
P002,400,Médio,16,2020-01-16,14,3,23,4,275,27,27.0
P002,400,Médio,16,2020-01-16,15,3,3,18,269,21,21.0
P002,400,Médio,16,2020-01-16,16,3,0,9,255,9,9.0
P002,400,Médio,16,2020-01-16,17,3,2,29,241,31,31.0
P002,400,Médio,16,2020-01-16,18,3,1,21,208,22,22.0
P002,400,Médio,16,2020-01-16,19,3,3,62,173,65,65.0
P002,400,Médio,16,2020-01-16,20,3,0,6,146,6,6.0
P002,400,Médio,16,2020-01-16,21,3,1,34,112,35,35.0
P002,400,Médio,16,2020-01-16,22,3,0,13,97,13,13.0
P002,400,Médio,16,2020-01-16,23,3,2,14,84,16,16.0
P002,400,Médio,17,2020-01-17,0,4,3,1,88,4,4.0
P002,400,Médio,17,2020-01-17,1,4,1,3,87,4,4.0
P002,400,Médio,17,2020-01-17,2,4,0,1,88,1,1.0
P002,400,Médio,17,2020-01-17,3,4,0,4,88,4,4.0
P002,400,Médio,17,2020-01-17,4,4,0,1,88,1,1.0
P002,400,Médio,17,2020-01-17,5,4,0,2,88,2,2.0
P002,400,Médio,17,2020-01-17,6,4,2,0,90,2,2.0
P002,400,Médio,17,2020-01-17,7,4,10,1,99,11,11.0
P002,400,Médio,17,2020-01-17,8,4,41,3,137,44,44.0
P002,400,Médio,17,2020-01-17,9,4,56,4,174,60,60.0
P002,400,Médio,17,2020-01-17,10,4,61,4,237,65,65.0
P002,400,Médio,17,2020-01-17,11,4,20,2,260,22,22.0
P002,400,Médio,17,2020-01-17,12,4,14,3,269,17,17.0
P002,400,Médio,17,2020-01-17,13,4,18,5,290,23,23.0
P002,400,Médio,17,2020-01-17,14,4,29,3,298,32,32.0
P002,400,Médio,17,2020-01-17,15,4,14,4,326,18,18.0
P002,400,Médio,17,2020-01-17,16,4,1,48,297,49,49.0
P002,400,Médio,17,2020-01-17,17,4,1,53,240,54,54.0
P002,400,Médio,17,2020-01-17,18,4,2,47,192,49,49.0
P002,400,Médio,17,2020-01-17,19,4,2,43,146,45,45.0
P002,400,Médio,17,2020-01-17,20,4,0,19,126,19,19.0
P002,400,Médio,17,2020-01-17,21,4,2,0,122,2,2.0
P002,400,Médio,17,2020-01-17,22,4,0,6,116,6,6.0
P002,400,Médio,17,2020-01-17,23,4,0,9,107,9,9.0
P002,400,Médio,18,2020-01-18,0,5,0,12,95,12,12.0
P002,400,Médio,18,2020-01-18,1,5,1,1,94,2,2.0
P002,400,Médio,18,2020-01-18,2,5,0,4,94,4,4.0
P002,400,Médio,18,2020-01-18,3,5,0,3,94,3,3.0
P002,400,Médio,18,2020-01-18,4,5,0,2,94,2,2.0
P002,400,Médio,18,2020-01-18,5,5,0,2,94,2,2.0
P002,400,Médio,18,2020-01-18,6,5,2,1,95,3,3.0
P002,400,Médio,18,2020-01-18,7,5,2,3,96,5,5.0
P002,400,Médio,18,2020-01-18,8,5,6,1,102,7,7.0
P002,400,Médio,18,2020-01-18,9,5,8,7,99,15,15.0
P002,400,Médio,18,2020-01-18,10,5,13,1,110,14,14.0
P002,400,Médio,18,2020-01-18,11,5,6,3,119,9,9.0
P002,400,Médio,18,2020-01-18,12,5,7,1,124,8,8.0
P002,400,Médio,18,2020-01-18,13,5,0,13,112,13,13.0
P002,400,Médio,18,2020-01-18,14,5,12,2,122,14,14.0
P002,400,Médio,18,2020-01-18,15,5,0,4,118,4,4.0
P002,400,Médio,18,2020-01-18,16,5,0,6,111,6,6.0
P002,400,Médio,18,2020-01-18,17,5,2,5,110,7,7.0
P002,400,Médio,18,2020-01-18,18,5,0,9,102,9,9.0
P002,400,Médio,18,2020-01-18,19,5,4,1,102,5,5.0
P002,400,Médio,18,2020-01-18,20,5,22,2,115,24,24.0
P002,400,Médio,18,2020-01-18,21,5,9,1,130,10,10.0
P002,400,Médio,18,2020-01-18,22,5,0,6,127,6,6.0
P002,400,Médio,18,2020-01-18,23,5,3,6,120,9,9.0
P002,400,Médio,19,2020-01-19,0,6,0,9,114,9,9.0
P002,400,Médio,19,2020-01-19,1,6,0,12,102,12,12.0
P002,400,Médio,19,2020-01-19,2,6,0,2,101,2,2.0
P002,400,Médio,19,2020-01-19,3,6,0,2,101,2,2.0
P002,400,Médio,19,2020-01-19,4,6,0,2,101,2,2.0
