datetime,Classic_Stat_occ,Classic_Stat_price,Classic_Chronos_occ,Classic_Chronos_price,MCTS_Stat_occ,MCTS_Stat_price,MCTS_Chronos_occ,MCTS_Chronos_price,Forecast_Chronos,Forecast_Stat
2022-06-07 20:35:00,180.0,2.010054128686101,180.0,1.650044435462825,180.0,1.75,180.0,1.7000000000000002,157.2362174987793,1.4055584749706167
2022-06-07 20:40:00,180.0,2.110054128686101,180.0,1.7442518152283213,180.0,1.75,180.0,1.7000000000000002,157.62989807128906,1.4644546374143905
2022-06-07 20:45:00,180.0,2.110054128686101,180.0,1.7442518152283213,180.0,1.75,180.0,1.7000000000000002,158.02357864379883,1.4705629413085857
2022-06-07 20:50:00,1.261063960429479,2.110054128686101,180.0,1.7442518152283213,180.0,1.75,180.0,1.7000000000000002,158.4172592163086,1.5276431703217164
2022-06-07 20:55:00,1.1646359046632995,2.110054128686101,180.0,1.7442518152283213,180.0,1.75,180.0,1.7000000000000002,158.81093978881836,1.5830980835148023
2022-06-07 21:00:00,1.2279616149881911,2.143818808650791,139.96594742796194,1.8384591949938176,180.0,1.75,180.0,1.7000000000000002,159.20462036132812,1.6211247198049432
2022-06-07 21:05:00,1.067157188161584,2.143818808650791,180.0,1.8384591949938176,180.0,1.75,180.0,1.7000000000000002,159.40146350860596,1.5492340219372414
2022-06-07 21:10:00,1.1979558111803243,2.143818808650791,180.0,1.8384591949938176,180.0,1.75,179.42587050333324,1.7000000000000002,159.5983066558838,1.6154350596634135
2022-06-07 21:15:00,1.2535826055701855,2.143818808650791,180.0,1.8384591949938176,180.0,1.75,180.0,1.7000000000000002,159.79514980316162,1.7101163663036605
2022-06-07 21:20:00,1.3135591856460282,2.1113811118027295,180.0,1.9384591949938177,180.0,1.75,180.0,1.7000000000000002,159.99199295043945,1.7371167613896208
2022-06-07 21:25:00,1.1955066924797186,2.1113811118027295,138.74260638734418,1.9384591949938177,180.0,1.75,177.02561084241154,1.7000000000000002,160.18883609771729,1.7520457800015894
2022-06-07 21:30:00,1.233025478054526,2.1113811118027295,161.04970318550448,1.9384591949938177,180.0,1.75,179.83385101202674,1.7000000000000002,160.38567924499512,1.711616221373607
2022-06-07 21:35:00,1.1701176581331585,2.1113811118027295,149.32688287465052,1.9384591949938177,2.401237583644923,1.75,160.0188006448196,1.7000000000000002,160.58252239227295,1.7275207191102613
2022-06-07 21:40:00,1.357053111283099,2.0127101251984207,137.88800571783779,2.027098781243688,180.0,1.75,141.94829698102467,1.7000000000000002,160.77936553955078,1.7017961096524505
2022-06-07 21:45:00,1.305941299805813,2.0127101251984207,180.0,2.027098781243688,180.0,1.75,180.0,1.7000000000000002,160.9762086868286,1.6896625837737136
2022-06-07 21:50:00,1.2536609450514435,2.0127101251984207,144.15135474418148,2.027098781243688,180.0,1.75,180.0,1.7000000000000002,161.17305183410645,1.723847742917251
2022-06-07 21:55:00,1.3377267724476964,2.0127101251984207,112.66305063782714,2.027098781243688,180.0,1.75,180.0,1.7000000000000002,161.36989498138428,1.722230539603685
2022-06-07 22:00:00,1.7627099610248034,1.8478679262876112,120.25719946042787,2.0907987566186796,180.0,1.75,179.67463916897998,1.7000000000000002,161.5667381286621,1.7165026802255223
2022-06-07 22:05:00,1.7747959080776907,1.8478679262876112,129.14430235722105,2.0907987566186796,180.0,1.75,179.8016527100594,1.7000000000000002,162.1178855895996,1.744353600493576
2022-06-07 22:10:00,1.6918907927499038,1.8478679262876112,127.211673740221,2.0907987566186796,180.0,1.75,180.0,1.7000000000000002,162.6690330505371,1.755802911965211
2022-06-07 22:15:00,1.6304645767523134,1.8478679262876112,135.36313087685005,2.0907987566186796,180.0,1.75,180.0,1.7000000000000002,163.2201805114746,1.763178969453546
2022-06-07 22:20:00,1.7028982820224219,1.8478679262876112,155.93382803312252,2.1379665582443566,180.0,1.75,180.0,1.7000000000000002,163.7713279724121,1.7956164707118851
2022-06-07 22:25:00,1.7977718347158838,1.8478679262876112,126.64464304476873,2.1379665582443566,180.0,1.75,180.0,1.7000000000000002,164.3224754333496,1.764317655047523
2022-06-07 22:30:00,1.8580051405191529,1.8478679262876112,111.31627108403842,2.1379665582443566,2.4202260258654986,1.75,180.0,1.7000000000000002,164.8736228942871,1.829396190110546
2022-06-07 22:35:00,1.8738824427668817,1.8478679262876112,110.76671642065263,2.1379665582443566,1.7470144183750231,1.75,177.52603712969116,1.7000000000000002,165.4247703552246,1.8845030826485774
2022-06-07 22:40:00,1.7801213381245256,1.8478679262876112,125.90012302720525,2.1594924029887936,180.0,1.75,180.0,1.7000000000000002,165.9759178161621,1.821041260201382
2022-06-07 22:45:00,1.943327244872305,1.8478679262876112,138.3176184562303,2.1594924029887936,1.5653825088327702,1.75,180.0,1.7000000000000002,166.5270652770996,1.9016867451570318
2022-06-07 22:50:00,2.1786365794005063,1.8478679262876112,141.19677453075056,2.1594924029887936,1.7418170905807528,1.75,180.0,1.7000000000000002,167.0782127380371,1.920196625590623
2022-06-07 22:55:00,3.3584673159728164,1.8478679262876112,132.76247246658022,2.1594924029887936,1.7957090145207824,1.75,180.0,1.7000000000000002,167.6293601989746,1.8965930184373363
2022-06-07 23:00:00,3.2275328236425076,1.8478679262876112,123.4011154953051,2.1635228671652973,2.2106562883222227,1.75,180.0,1.7000000000000002,168.1805076599121,1.9204130413678313
2022-06-07 23:05:00,3.0016733171862287,1.8478679262876112,156.63877227419255,2.1635228671652973,2.856058853754953,1.75,180.0,1.7000000000000002,168.2592487335205,1.989179189181441
2022-06-07 23:10:00,2.1145374547748816,1.8478679262876112,167.20552264710764,2.1635228671652973,3.0555205503403937,1.75,180.0,1.7000000000000002,168.3379898071289,1.9563014045280886
2022-06-07 23:15:00,2.0689845297250034,1.8478679262876112,160.0985363106694,2.1635228671652973,3.1223389895655536,1.75,180.0,1.7000000000000002,168.4167308807373,1.9372498053738387
2022-06-07 23:20:00,1.7712119118599656,1.8478679262876112,149.1665434044818,2.1601824188642715,2.8366841609639257,1.75,176.028450259719,1.7000000000000002,168.4954719543457,1.8490100950116741
